record_date,bank_id,bank_name,city,state,latitude,longitude,blood_group,inventory_units,storage_capacity_units,donations_received,requests_received,units_expired,emergency_event_flag,data_origin,generation_seed,inventory_ratio,day_of_week,month
2024-05-24,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,26,14,3,0,SYNTHETIC_DATA_SET,42,1.0,4,5
2024-05-25,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,141,143,14,14,2,0,SYNTHETIC_DATA_SET,42,0.986013986013986,5,5
2024-05-26,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,138,143,13,16,0,0,SYNTHETIC_DATA_SET,42,0.965034965034965,6,5
2024-05-27,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,22,16,0,0,SYNTHETIC_DATA_SET,42,1.0,0,5
2024-05-28,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,20,7,1,0,SYNTHETIC_DATA_SET,42,1.0,1,5
2024-05-29,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,21,19,2,0,SYNTHETIC_DATA_SET,42,1.0,2,5
2024-05-30,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,17,10,2,0,SYNTHETIC_DATA_SET,42,1.0,3,5
2024-05-31,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,141,143,16,16,2,0,SYNTHETIC_DATA_SET,42,0.986013986013986,4,5
2024-06-01,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,133,143,8,14,2,0,SYNTHETIC_DATA_SET,42,0.9300699300699301,5,6
2024-06-02,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,129,143,15,18,1,0,SYNTHETIC_DATA_SET,42,0.9020979020979021,6,6
2024-06-03,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,120,143,12,21,0,0,SYNTHETIC_DATA_SET,42,0.8391608391608392,0,6
2024-06-04,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,131,143,25,12,2,0,SYNTHETIC_DATA_SET,42,0.916083916083916,1,6
2024-06-05,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,134,143,20,12,5,0,SYNTHETIC_DATA_SET,42,0.9370629370629371,2,6
2024-06-06,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,137,143,21,16,2,0,SYNTHETIC_DATA_SET,42,0.958041958041958,3,6
2024-06-07,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,128,143,11,18,2,0,SYNTHETIC_DATA_SET,42,0.8951048951048951,4,6
2024-06-08,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,126,143,12,13,1,0,SYNTHETIC_DATA_SET,42,0.8811188811188811,5,6
2024-06-09,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,117,143,14,19,4,0,SYNTHETIC_DATA_SET,42,0.8181818181818182,6,6
2024-06-10,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,115,143,26,20,8,0,SYNTHETIC_DATA_SET,42,0.8041958041958042,0,6
2024-06-11,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,112,143,26,28,1,1,SYNTHETIC_DATA_SET,42,0.7832167832167832,1,6
2024-06-12,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,115,143,20,16,1,0,SYNTHETIC_DATA_SET,42,0.8041958041958042,2,6
2024-06-13,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,107,143,13,18,3,0,SYNTHETIC_DATA_SET,42,0.7482517482517482,3,6
2024-06-14,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,105,143,16,17,1,0,SYNTHETIC_DATA_SET,42,0.7342657342657343,4,6
2024-06-15,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,92,143,7,17,3,0,SYNTHETIC_DATA_SET,42,0.6433566433566433,5,6
2024-06-16,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,103,143,21,10,0,0,SYNTHETIC_DATA_SET,42,0.7202797202797203,6,6
2024-06-17,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,110,143,19,11,1,0,SYNTHETIC_DATA_SET,42,0.7692307692307693,0,6
2024-06-18,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,102,143,20,27,1,0,SYNTHETIC_DATA_SET,42,0.7132867132867133,1,6
2024-06-19,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,93,143,11,19,1,0,SYNTHETIC_DATA_SET,42,0.6503496503496503,2,6
2024-06-20,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,104,143,19,8,0,0,SYNTHETIC_DATA_SET,42,0.7272727272727273,3,6
2024-06-21,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,114,143,26,14,2,0,SYNTHETIC_DATA_SET,42,0.7972027972027972,4,6
2024-06-22,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,120,143,22,14,2,0,SYNTHETIC_DATA_SET,42,0.8391608391608392,5,6
2024-06-23,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,117,143,11,13,1,0,SYNTHETIC_DATA_SET,42,0.8181818181818182,6,6
2024-06-24,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,130,143,22,9,0,0,SYNTHETIC_DATA_SET,42,0.9090909090909091,0,6
2024-06-25,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,139,143,30,20,1,0,SYNTHETIC_DATA_SET,42,0.972027972027972,1,6
2024-06-26,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,138,143,20,21,0,0,SYNTHETIC_DATA_SET,42,0.965034965034965,2,6
2024-06-27,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,139,143,14,13,0,0,SYNTHETIC_DATA_SET,42,0.972027972027972,3,6
2024-06-28,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,126,143,22,31,4,1,SYNTHETIC_DATA_SET,42,0.8811188811188811,4,6
2024-06-29,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,131,143,23,15,3,0,SYNTHETIC_DATA_SET,42,0.916083916083916,5,6
2024-06-30,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,129,143,17,17,2,0,SYNTHETIC_DATA_SET,42,0.9020979020979021,6,6
2024-07-01,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,135,143,16,8,2,0,SYNTHETIC_DATA_SET,42,0.9440559440559441,0,7
2024-07-02,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,141,143,23,16,1,0,SYNTHETIC_DATA_SET,42,0.986013986013986,1,7
2024-07-03,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,39,17,1,0,SYNTHETIC_DATA_SET,42,1.0,2,7
2024-07-04,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,22,9,1,0,SYNTHETIC_DATA_SET,42,1.0,3,7
2024-07-05,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,34,25,1,0,SYNTHETIC_DATA_SET,42,1.0,4,7
2024-07-06,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,20,14,3,0,SYNTHETIC_DATA_SET,42,1.0,5,7
2024-07-07,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,22,17,0,0,SYNTHETIC_DATA_SET,42,1.0,6,7
2024-07-08,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,139,143,17,17,4,0,SYNTHETIC_DATA_SET,42,0.972027972027972,0,7
2024-07-09,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,139,143,22,19,3,0,SYNTHETIC_DATA_SET,42,0.972027972027972,1,7
2024-07-10,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,25,12,2,0,SYNTHETIC_DATA_SET,42,1.0,2,7
2024-07-11,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,19,14,3,0,SYNTHETIC_DATA_SET,42,1.0,3,7
2024-07-12,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,136,143,7,13,1,0,SYNTHETIC_DATA_SET,42,0.951048951048951,4,7
2024-07-13,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,21,4,2,0,SYNTHETIC_DATA_SET,42,1.0,5,7
2024-07-14,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,15,9,1,0,SYNTHETIC_DATA_SET,42,1.0,6,7
2024-07-15,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,24,8,2,0,SYNTHETIC_DATA_SET,42,1.0,0,7
2024-07-16,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,129,143,10,23,1,0,SYNTHETIC_DATA_SET,42,0.9020979020979021,1,7
2024-07-17,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,130,143,15,12,2,0,SYNTHETIC_DATA_SET,42,0.9090909090909091,2,7
2024-07-18,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,133,143,10,5,2,0,SYNTHETIC_DATA_SET,42,0.9300699300699301,3,7
2024-07-19,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,127,143,11,14,3,0,SYNTHETIC_DATA_SET,42,0.8881118881118881,4,7
2024-07-20,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,129,143,24,22,0,0,SYNTHETIC_DATA_SET,42,0.9020979020979021,5,7
2024-07-21,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,113,143,8,23,1,0,SYNTHETIC_DATA_SET,42,0.7902097902097902,6,7
2024-07-22,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,119,143,23,14,3,0,SYNTHETIC_DATA_SET,42,0.8321678321678322,0,7
2024-07-23,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,110,143,8,16,1,0,SYNTHETIC_DATA_SET,42,0.7692307692307693,1,7
2024-07-24,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,109,143,18,19,0,0,SYNTHETIC_DATA_SET,42,0.7622377622377622,2,7
2024-07-25,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,117,143,19,11,0,0,SYNTHETIC_DATA_SET,42,0.8181818181818182,3,7
2024-07-26,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,138,143,29,6,2,0,SYNTHETIC_DATA_SET,42,0.965034965034965,4,7
2024-07-27,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,133,143,9,12,2,0,SYNTHETIC_DATA_SET,42,0.9300699300699301,5,7
2024-07-28,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,119,143,15,27,2,0,SYNTHETIC_DATA_SET,42,0.8321678321678322,6,7
2024-07-29,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,121,143,16,11,3,0,SYNTHETIC_DATA_SET,42,0.8461538461538461,0,7
2024-07-30,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,119,143,13,14,1,0,SYNTHETIC_DATA_SET,42,0.8321678321678322,1,7
2024-07-31,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,116,143,13,14,2,0,SYNTHETIC_DATA_SET,42,0.8111888111888111,2,7
2024-08-01,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,119,143,20,15,2,0,SYNTHETIC_DATA_SET,42,0.8321678321678322,3,8
2024-08-02,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,112,143,27,33,1,1,SYNTHETIC_DATA_SET,42,0.7832167832167832,4,8
2024-08-03,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,113,143,20,17,2,0,SYNTHETIC_DATA_SET,42,0.7902097902097902,5,8
2024-08-04,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,121,143,20,12,0,0,SYNTHETIC_DATA_SET,42,0.8461538461538461,6,8
2024-08-05,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,135,143,30,15,1,0,SYNTHETIC_DATA_SET,42,0.9440559440559441,0,8
2024-08-06,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,27,19,0,0,SYNTHETIC_DATA_SET,42,1.0,1,8
2024-08-07,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,133,143,17,22,5,0,SYNTHETIC_DATA_SET,42,0.9300699300699301,2,8
2024-08-08,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,139,143,19,11,2,0,SYNTHETIC_DATA_SET,42,0.972027972027972,3,8
2024-08-09,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,20,11,1,0,SYNTHETIC_DATA_SET,42,1.0,4,8
2024-08-10,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,136,143,12,18,1,0,SYNTHETIC_DATA_SET,42,0.951048951048951,5,8
2024-08-11,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,126,143,11,17,4,0,SYNTHETIC_DATA_SET,42,0.8811188811188811,6,8
2024-08-12,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,132,143,21,12,3,0,SYNTHETIC_DATA_SET,42,0.9230769230769231,0,8
2024-08-13,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,128,143,15,19,0,0,SYNTHETIC_DATA_SET,42,0.8951048951048951,1,8
2024-08-14,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,133,143,15,10,0,0,SYNTHETIC_DATA_SET,42,0.9300699300699301,2,8
2024-08-15,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,136,143,14,11,0,0,SYNTHETIC_DATA_SET,42,0.951048951048951,3,8
2024-08-16,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,142,143,19,13,0,0,SYNTHETIC_DATA_SET,42,0.993006993006993,4,8
2024-08-17,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,138,143,16,20,0,0,SYNTHETIC_DATA_SET,42,0.965034965034965,5,8
2024-08-18,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,126,143,16,26,2,0,SYNTHETIC_DATA_SET,42,0.8811188811188811,6,8
2024-08-19,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,120,143,11,14,3,0,SYNTHETIC_DATA_SET,42,0.8391608391608392,0,8
2024-08-20,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,125,143,14,9,0,0,SYNTHETIC_DATA_SET,42,0.8741258741258742,1,8
2024-08-21,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,113,143,6,16,2,0,SYNTHETIC_DATA_SET,42,0.7902097902097902,2,8
2024-08-22,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,122,143,20,8,3,0,SYNTHETIC_DATA_SET,42,0.8531468531468531,3,8
2024-08-23,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,142,143,35,14,1,0,SYNTHETIC_DATA_SET,42,0.993006993006993,4,8
2024-08-24,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,134,143,13,18,3,0,SYNTHETIC_DATA_SET,42,0.9370629370629371,5,8
2024-08-25,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,134,143,14,12,2,0,SYNTHETIC_DATA_SET,42,0.9370629370629371,6,8
2024-08-26,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,131,143,8,10,1,0,SYNTHETIC_DATA_SET,42,0.916083916083916,0,8
2024-08-27,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,129,143,10,12,0,0,SYNTHETIC_DATA_SET,42,0.9020979020979021,1,8
2024-08-28,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,112,143,18,34,1,0,SYNTHETIC_DATA_SET,42,0.7832167832167832,2,8
2024-08-29,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,98,143,16,28,2,0,SYNTHETIC_DATA_SET,42,0.6853146853146853,3,8
2024-08-30,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,91,143,15,21,1,0,SYNTHETIC_DATA_SET,42,0.6363636363636364,4,8
2024-08-31,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,92,143,14,12,1,0,SYNTHETIC_DATA_SET,42,0.6433566433566433,5,8
2024-09-01,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,93,143,14,10,3,0,SYNTHETIC_DATA_SET,42,0.6503496503496503,6,9
2024-09-02,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,93,143,15,15,0,0,SYNTHETIC_DATA_SET,42,0.6503496503496503,0,9
2024-09-03,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,107,143,26,11,1,0,SYNTHETIC_DATA_SET,42,0.7482517482517482,1,9
2024-09-04,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,109,143,23,17,4,0,SYNTHETIC_DATA_SET,42,0.7622377622377622,2,9
2024-09-05,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,112,143,16,10,3,0,SYNTHETIC_DATA_SET,42,0.7832167832167832,3,9
2024-09-06,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,122,143,20,9,1,0,SYNTHETIC_DATA_SET,42,0.8531468531468531,4,9
2024-09-07,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,103,143,12,31,0,0,SYNTHETIC_DATA_SET,42,0.7202797202797203,5,9
2024-09-08,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,105,143,8,5,1,0,SYNTHETIC_DATA_SET,42,0.7342657342657343,6,9
2024-09-09,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,102,143,16,19,0,0,SYNTHETIC_DATA_SET,42,0.7132867132867133,0,9
2024-09-10,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,111,143,17,8,0,0,SYNTHETIC_DATA_SET,42,0.7762237762237763,1,9
2024-09-11,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,126,143,27,12,0,0,SYNTHETIC_DATA_SET,42,0.8811188811188811,2,9
2024-09-12,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,130,143,18,8,6,0,SYNTHETIC_DATA_SET,42,0.9090909090909091,3,9
2024-09-13,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,140,143,25,14,1,0,SYNTHETIC_DATA_SET,42,0.9790209790209791,4,9
2024-09-14,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,17,13,1,0,SYNTHETIC_DATA_SET,42,1.0,5,9
2024-09-15,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,13,12,0,0,SYNTHETIC_DATA_SET,42,1.0,6,9
2024-09-16,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,18,10,1,0,SYNTHETIC_DATA_SET,42,1.0,0,9
2024-09-17,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,13,5,4,0,SYNTHETIC_DATA_SET,42,1.0,1,9
2024-09-18,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,14,5,4,0,SYNTHETIC_DATA_SET,42,1.0,2,9
2024-09-19,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,17,8,2,0,SYNTHETIC_DATA_SET,42,1.0,3,9
2024-09-20,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,15,13,0,0,SYNTHETIC_DATA_SET,42,1.0,4,9
2024-09-21,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,14,6,2,0,SYNTHETIC_DATA_SET,42,1.0,5,9
2024-09-22,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,119,143,11,35,0,0,SYNTHETIC_DATA_SET,42,0.8321678321678322,6,9
2024-09-23,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,121,143,15,13,0,0,SYNTHETIC_DATA_SET,42,0.8461538461538461,0,9
2024-09-24,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,120,143,13,12,2,0,SYNTHETIC_DATA_SET,42,0.8391608391608392,1,9
2024-09-25,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,131,143,25,13,1,0,SYNTHETIC_DATA_SET,42,0.916083916083916,2,9
2024-09-26,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,135,143,11,7,0,0,SYNTHETIC_DATA_SET,42,0.9440559440559441,3,9
2024-09-27,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,18,8,0,0,SYNTHETIC_DATA_SET,42,1.0,4,9
2024-09-28,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,141,143,13,13,2,0,SYNTHETIC_DATA_SET,42,0.986013986013986,5,9
2024-09-29,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,14,7,0,0,SYNTHETIC_DATA_SET,42,1.0,6,9
2024-09-30,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,16,7,0,0,SYNTHETIC_DATA_SET,42,1.0,0,9
2024-10-01,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,20,15,2,0,SYNTHETIC_DATA_SET,42,1.0,1,10
2024-10-02,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,12,11,1,0,SYNTHETIC_DATA_SET,42,1.0,2,10
2024-10-03,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,135,143,9,15,2,0,SYNTHETIC_DATA_SET,42,0.9440559440559441,3,10
2024-10-04,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,131,143,13,16,1,0,SYNTHETIC_DATA_SET,42,0.916083916083916,4,10
2024-10-05,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,127,143,15,9,10,0,SYNTHETIC_DATA_SET,42,0.8881118881118881,5,10
2024-10-06,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,141,143,26,11,1,0,SYNTHETIC_DATA_SET,42,0.986013986013986,6,10
2024-10-07,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,18,14,0,0,SYNTHETIC_DATA_SET,42,1.0,0,10
2024-10-08,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,136,143,12,17,2,0,SYNTHETIC_DATA_SET,42,0.951048951048951,1,10
2024-10-09,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,24,14,1,0,SYNTHETIC_DATA_SET,42,1.0,2,10
2024-10-10,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,134,143,10,17,2,0,SYNTHETIC_DATA_SET,42,0.9370629370629371,3,10
2024-10-11,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,139,143,20,15,0,0,SYNTHETIC_DATA_SET,42,0.972027972027972,4,10
2024-10-12,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,140,143,15,12,2,0,SYNTHETIC_DATA_SET,42,0.9790209790209791,5,10
2024-10-13,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,135,143,13,16,2,0,SYNTHETIC_DATA_SET,42,0.9440559440559441,6,10
2024-10-14,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,135,143,16,14,2,0,SYNTHETIC_DATA_SET,42,0.9440559440559441,0,10
2024-10-15,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,115,143,16,30,6,1,SYNTHETIC_DATA_SET,42,0.8041958041958042,1,10
