record_date,bank_id,bank_name,city,state,latitude,longitude,blood_group,inventory_units,storage_capacity_units,donations_received,requests_received,units_expired,emergency_event_flag,data_origin,generation_seed
2024-06-13,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,107,143,13,18,3,0,SYNTHETIC_DATA_SET,42
2024-06-14,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,105,143,16,17,1,0,SYNTHETIC_DATA_SET,42
2024-06-15,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,92,143,7,17,3,0,SYNTHETIC_DATA_SET,42
2024-06-16,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,103,143,21,10,0,0,SYNTHETIC_DATA_SET,42
2024-06-17,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,110,143,19,11,1,0,SYNTHETIC_DATA_SET,42
2024-06-18,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,102,143,20,27,1,0,SYNTHETIC_DATA_SET,42
2024-06-19,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,93,143,11,19,1,0,SYNTHETIC_DATA_SET,42
2024-06-20,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,104,143,19,8,0,0,SYNTHETIC_DATA_SET,42
2024-06-21,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,114,143,26,14,2,0,SYNTHETIC_DATA_SET,42
2024-06-22,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,120,143,22,14,2,0,SYNTHETIC_DATA_SET,42
2024-06-23,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,117,143,11,13,1,0,SYNTHETIC_DATA_SET,42
2024-06-24,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,130,143,22,9,0,0,SYNTHETIC_DATA_SET,42
2024-06-25,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,139,143,30,20,1,0,SYNTHETIC_DATA_SET,42
2024-06-26,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,138,143,20,21,0,0,SYNTHETIC_DATA_SET,42
2024-06-27,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,139,143,14,13,0,0,SYNTHETIC_DATA_SET,42
2024-06-28,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,126,143,22,31,4,1,SYNTHETIC_DATA_SET,42
2024-06-29,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,131,143,23,15,3,0,SYNTHETIC_DATA_SET,42
2024-06-30,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,129,143,17,17,2,0,SYNTHETIC_DATA_SET,42
2024-07-01,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,135,143,16,8,2,0,SYNTHETIC_DATA_SET,42
2024-07-02,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,141,143,23,16,1,0,SYNTHETIC_DATA_SET,42
2024-07-03,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,39,17,1,0,SYNTHETIC_DATA_SET,42
2024-07-04,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,22,9,1,0,SYNTHETIC_DATA_SET,42
2024-07-05,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,34,25,1,0,SYNTHETIC_DATA_SET,42
2024-07-06,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,20,14,3,0,SYNTHETIC_DATA_SET,42
2024-07-07,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,22,17,0,0,SYNTHETIC_DATA_SET,42
2024-07-08,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,139,143,17,17,4,0,SYNTHETIC_DATA_SET,42
2024-07-09,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,139,143,22,19,3,0,SYNTHETIC_DATA_SET,42
2024-07-10,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,25,12,2,0,SYNTHETIC_DATA_SET,42
2024-07-11,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,19,14,3,0,SYNTHETIC_DATA_SET,42
2024-07-12,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,136,143,7,13,1,0,SYNTHETIC_DATA_SET,42
2024-07-13,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,21,4,2,0,SYNTHETIC_DATA_SET,42
2024-07-14,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,15,9,1,0,SYNTHETIC_DATA_SET,42
2024-07-15,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,24,8,2,0,SYNTHETIC_DATA_SET,42
2024-07-16,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,129,143,10,23,1,0,SYNTHETIC_DATA_SET,42
2024-07-17,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,130,143,15,12,2,0,SYNTHETIC_DATA_SET,42
2024-07-18,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,133,143,10,5,2,0,SYNTHETIC_DATA_SET,42
2024-07-19,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,127,143,11,14,3,0,SYNTHETIC_DATA_SET,42
2024-07-20,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,129,143,24,22,0,0,SYNTHETIC_DATA_SET,42
2024-07-21,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,113,143,8,23,1,0,SYNTHETIC_DATA_SET,42
2024-07-22,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,119,143,23,14,3,0,SYNTHETIC_DATA_SET,42
2024-07-23,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,110,143,8,16,1,0,SYNTHETIC_DATA_SET,42
2024-07-24,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,109,143,18,19,0,0,SYNTHETIC_DATA_SET,42
2024-07-25,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,117,143,19,11,0,0,SYNTHETIC_DATA_SET,42
2024-07-26,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,138,143,29,6,2,0,SYNTHETIC_DATA_SET,42
2024-07-27,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,133,143,9,12,2,0,SYNTHETIC_DATA_SET,42
2024-07-28,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,119,143,15,27,2,0,SYNTHETIC_DATA_SET,42
2024-07-29,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,121,143,16,11,3,0,SYNTHETIC_DATA_SET,42
2024-07-30,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,119,143,13,14,1,0,SYNTHETIC_DATA_SET,42
2024-07-31,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,116,143,13,14,2,0,SYNTHETIC_DATA_SET,42
2024-08-01,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,119,143,20,15,2,0,SYNTHETIC_DATA_SET,42
2024-08-02,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,112,143,27,33,1,1,SYNTHETIC_DATA_SET,42
2024-08-03,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,113,143,20,17,2,0,SYNTHETIC_DATA_SET,42
2024-08-04,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,121,143,20,12,0,0,SYNTHETIC_DATA_SET,42
2024-08-05,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,135,143,30,15,1,0,SYNTHETIC_DATA_SET,42
2024-08-06,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,27,19,0,0,SYNTHETIC_DATA_SET,42
2024-08-07,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,133,143,17,22,5,0,SYNTHETIC_DATA_SET,42
2024-08-08,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,139,143,19,11,2,0,SYNTHETIC_DATA_SET,42
2024-08-09,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,20,11,1,0,SYNTHETIC_DATA_SET,42
2024-08-10,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,136,143,12,18,1,0,SYNTHETIC_DATA_SET,42
2024-08-11,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,126,143,11,17,4,0,SYNTHETIC_DATA_SET,42
2024-08-12,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,132,143,21,12,3,0,SYNTHETIC_DATA_SET,42
2024-08-13,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,128,143,15,19,0,0,SYNTHETIC_DATA_SET,42
2024-08-14,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,133,143,15,10,0,0,SYNTHETIC_DATA_SET,42
2024-08-15,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,136,143,14,11,0,0,SYNTHETIC_DATA_SET,42
2024-08-16,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,142,143,19,13,0,0,SYNTHETIC_DATA_SET,42
2024-08-17,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,138,143,16,20,0,0,SYNTHETIC_DATA_SET,42
2024-08-18,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,126,143,16,26,2,0,SYNTHETIC_DATA_SET,42
2024-08-19,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,120,143,11,14,3,0,SYNTHETIC_DATA_SET,42
2024-08-20,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,125,143,14,9,0,0,SYNTHETIC_DATA_SET,42
2024-08-21,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,113,143,6,16,2,0,SYNTHETIC_DATA_SET,42
2024-08-22,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,122,143,20,8,3,0,SYNTHETIC_DATA_SET,42
2024-08-23,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,142,143,35,14,1,0,SYNTHETIC_DATA_SET,42
2024-08-24,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,134,143,13,18,3,0,SYNTHETIC_DATA_SET,42
2024-08-25,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,134,143,14,12,2,0,SYNTHETIC_DATA_SET,42
2024-08-26,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,131,143,8,10,1,0,SYNTHETIC_DATA_SET,42
2024-08-27,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,129,143,10,12,0,0,SYNTHETIC_DATA_SET,42
2024-08-28,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,112,143,18,34,1,0,SYNTHETIC_DATA_SET,42
2024-08-29,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,98,143,16,28,2,0,SYNTHETIC_DATA_SET,42
2024-08-30,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,91,143,15,21,1,0,SYNTHETIC_DATA_SET,42
2024-08-31,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,92,143,14,12,1,0,SYNTHETIC_DATA_SET,42
2024-09-01,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,93,143,14,10,3,0,SYNTHETIC_DATA_SET,42
2024-09-02,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,93,143,15,15,0,0,SYNTHETIC_DATA_SET,42
2024-09-03,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,107,143,26,11,1,0,SYNTHETIC_DATA_SET,42
2024-09-04,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,109,143,23,17,4,0,SYNTHETIC_DATA_SET,42
2024-09-05,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,112,143,16,10,3,0,SYNTHETIC_DATA_SET,42
2024-09-06,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,122,143,20,9,1,0,SYNTHETIC_DATA_SET,42
2024-09-07,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,103,143,12,31,0,0,SYNTHETIC_DATA_SET,42
2024-09-08,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,105,143,8,5,1,0,SYNTHETIC_DATA_SET,42
2024-09-09,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,102,143,16,19,0,0,SYNTHETIC_DATA_SET,42
2024-09-10,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,111,143,17,8,0,0,SYNTHETIC_DATA_SET,42
2024-09-11,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,126,143,27,12,0,0,SYNTHETIC_DATA_SET,42
2024-09-12,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,130,143,18,8,6,0,SYNTHETIC_DATA_SET,42
2024-09-13,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,140,143,25,14,1,0,SYNTHETIC_DATA_SET,42
2024-09-14,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,17,13,1,0,SYNTHETIC_DATA_SET,42
2024-09-15,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,13,12,0,0,SYNTHETIC_DATA_SET,42
2024-09-16,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,18,10,1,0,SYNTHETIC_DATA_SET,42
2024-09-17,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,13,5,4,0,SYNTHETIC_DATA_SET,42
2024-09-18,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,14,5,4,0,SYNTHETIC_DATA_SET,42
2024-09-19,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,17,8,2,0,SYNTHETIC_DATA_SET,42
2024-09-20,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,15,13,0,0,SYNTHETIC_DATA_SET,42
2024-09-21,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,14,6,2,0,SYNTHETIC_DATA_SET,42
2024-09-22,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,119,143,11,35,0,0,SYNTHETIC_DATA_SET,42
2024-09-23,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,121,143,15,13,0,0,SYNTHETIC_DATA_SET,42
2024-09-24,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,120,143,13,12,2,0,SYNTHETIC_DATA_SET,42
2024-09-25,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,131,143,25,13,1,0,SYNTHETIC_DATA_SET,42
2024-09-26,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,135,143,11,7,0,0,SYNTHETIC_DATA_SET,42
2024-09-27,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,18,8,0,0,SYNTHETIC_DATA_SET,42
2024-09-28,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,141,143,13,13,2,0,SYNTHETIC_DATA_SET,42
2024-09-29,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,14,7,0,0,SYNTHETIC_DATA_SET,42
2024-09-30,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,16,7,0,0,SYNTHETIC_DATA_SET,42
2024-10-01,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,20,15,2,0,SYNTHETIC_DATA_SET,42
2024-10-02,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,12,11,1,0,SYNTHETIC_DATA_SET,42
2024-10-03,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,135,143,9,15,2,0,SYNTHETIC_DATA_SET,42
2024-10-04,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,131,143,13,16,1,0,SYNTHETIC_DATA_SET,42
2024-10-05,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,127,143,15,9,10,0,SYNTHETIC_DATA_SET,42
2024-10-06,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,141,143,26,11,1,0,SYNTHETIC_DATA_SET,42
2024-10-07,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,18,14,0,0,SYNTHETIC_DATA_SET,42
2024-10-08,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,136,143,12,17,2,0,SYNTHETIC_DATA_SET,42
2024-10-09,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,24,14,1,0,SYNTHETIC_DATA_SET,42
2024-10-10,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,134,143,10,17,2,0,SYNTHETIC_DATA_SET,42
2024-10-11,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,139,143,20,15,0,0,SYNTHETIC_DATA_SET,42
2024-10-12,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,140,143,15,12,2,0,SYNTHETIC_DATA_SET,42
2024-10-13,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,135,143,13,16,2,0,SYNTHETIC_DATA_SET,42
2024-10-14,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,135,143,16,14,2,0,SYNTHETIC_DATA_SET,42
2024-10-15,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,115,143,16,30,6,1,SYNTHETIC_DATA_SET,42
2024-10-16,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,127,143,22,10,0,0,SYNTHETIC_DATA_SET,42
2024-10-17,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,117,143,6,15,1,0,SYNTHETIC_DATA_SET,42
2024-10-18,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,125,143,23,12,3,0,SYNTHETIC_DATA_SET,42
2024-10-19,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,128,143,14,10,1,0,SYNTHETIC_DATA_SET,42
2024-10-20,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,124,143,11,12,3,0,SYNTHETIC_DATA_SET,42
2024-10-21,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,135,143,21,10,0,0,SYNTHETIC_DATA_SET,42
2024-10-22,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,139,143,15,11,0,0,SYNTHETIC_DATA_SET,42
2024-10-23,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,132,143,9,13,3,0,SYNTHETIC_DATA_SET,42
2024-10-24,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,20,7,1,0,SYNTHETIC_DATA_SET,42
2024-10-25,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,143,143,17,13,1,0,SYNTHETIC_DATA_SET,42
2024-10-26,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,137,143,10,16,0,0,SYNTHETIC_DATA_SET,42
2024-10-27,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,135,143,11,12,1,0,SYNTHETIC_DATA_SET,42
2024-10-28,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,142,143,15,8,0,0,SYNTHETIC_DATA_SET,42
2024-10-29,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,121,143,6,27,0,0,SYNTHETIC_DATA_SET,42
2024-10-30,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,131,143,27,13,4,0,SYNTHETIC_DATA_SET,42
2024-10-31,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,122,143,15,18,6,0,SYNTHETIC_DATA_SET,42
2024-11-01,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,120,143,15,15,2,0,SYNTHETIC_DATA_SET,42
2024-11-02,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,122,143,12,8,2,0,SYNTHETIC_DATA_SET,42
2024-11-03,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,121,143,13,13,1,0,SYNTHETIC_DATA_SET,42
2024-11-04,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,117,143,17,20,1,0,SYNTHETIC_DATA_SET,42
2024-11-05,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,117,143,8,6,2,0,SYNTHETIC_DATA_SET,42
2024-11-06,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,108,143,16,25,0,1,SYNTHETIC_DATA_SET,42
2024-11-07,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,110,143,16,12,2,0,SYNTHETIC_DATA_SET,42
2024-11-08,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,115,143,26,20,1,1,SYNTHETIC_DATA_SET,42
2024-11-09,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,109,143,11,14,3,0,SYNTHETIC_DATA_SET,42
2024-11-10,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,101,143,10,16,2,0,SYNTHETIC_DATA_SET,42
2024-11-11,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,94,143,15,22,0,0,SYNTHETIC_DATA_SET,42
2024-11-12,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,105,143,14,3,0,0,SYNTHETIC_DATA_SET,42
2024-11-13,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,107,143,27,23,2,0,SYNTHETIC_DATA_SET,42
2024-11-14,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,112,143,16,11,0,0,SYNTHETIC_DATA_SET,42
2024-11-15,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,112,143,14,12,2,0,SYNTHETIC_DATA_SET,42
2024-11-16,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,111,143,14,13,2,0,SYNTHETIC_DATA_SET,42
2024-11-17,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,110,143,16,17,0,0,SYNTHETIC_DATA_SET,42
2024-11-18,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,100,143,10,20,0,0,SYNTHETIC_DATA_SET,42
2024-11-19,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,105,143,16,11,0,0,SYNTHETIC_DATA_SET,42
2024-11-20,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,94,143,12,23,0,0,SYNTHETIC_DATA_SET,42
2024-11-21,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,98,143,17,12,1,0,SYNTHETIC_DATA_SET,42
2024-11-22,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,96,143,13,13,2,0,SYNTHETIC_DATA_SET,42
2024-11-23,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,88,143,8,16,0,0,SYNTHETIC_DATA_SET,42
2024-11-24,bank_001,Synthetic Reference Centre North,Kanpur,Uttar Pradesh,26.4499,80.3319,A+,93,143,23,17,1,0,SYNTHETIC_DATA_SET,42
