bank_id,bank_name,city,district,state,latitude,longitude,data_source,collected_at_utc,directory_snapshot
official_120,Government Multispeciality Hospital Blood Bank,Chandigarh,Chandigarh,Chandigarh,30.751021,76.780967,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_121,Haryana Institute of Medical Sciences (HIMS) Hospital Blood Bank,Kaithal,Kaithal,Haryana,29.844728,76.441361,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_122,"SBD, District Hospital",Saharanpur,Saharanpur,Uttar Pradesh,29.955375,77.559465,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_123,Uttarkashi District Hospital Blood Bank,Uttar Kashi,Uttar Kashi,Uttarakhand,30.729788,78.442688,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_124,LNJP District Government Hospital Blood Bank ,Kurukshetra,Kurukshetra,Haryana,29.964985,76.820558,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_125,Bhota Charitable Hospital Blood Bank,Bhota,Hamirpur,Himachal Pradesh,31.609374,76.569182,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_126,Government Medical College and Rajindra Hospital Blood Bank,Patiala,Patiala,Punjab,30.327696,76.386153,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_127,Sainik (Military Hospital) Hospital Blood Bank,Dehradun,Dehradun,Uttarakhand,30.316493,78.032191,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_128,Kullu Regional Hospital Blood Bank ,Dhapur,Kullu,Himachal Pradesh,31.956462,77.111661,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_129,Mohali Civil Hospital Blood Bank,SAS Nagar,S.A.S Nagar (Mohali),Punjab,30.739307,76.713957,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_130,Ananadpur Sahib Civil Hospital Blood Bank,Anandpur Sahib,Rupnagar,Punjab,31.238973,76.494595,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_131,BBMB Hospital Blood Bank,Nangal,Rupnagar,Punjab,31.382789,76.364112,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_132,Philadelphia Mission Hospital Blood Bank,Ambala City,Ambala,Haryana,30.383042,76.785947,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_133,"Department of  Transfusion Medicine, PGIMER Blood Bank",Chandigarh,Chandigarh,Chandigarh,30.765913,76.775488,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_134,SVBP Hospital Blood Bank,Meerut,Meerut,Uttar Pradesh,28.958429,77.753433,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_135,Ivy Health and Life Sciences Private Limited,Mohali,S.A.S Nagar (Mohali),Punjab,30.706958,76.708016,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_136,Tarawati Nursing Home Private Limited Blood Bank,Saharanpur,Saharanpur,Uttar Pradesh,29.95683,77.557192,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_137,Netaji Subhash Chander Bose Zonal Hospital Blood Bank,Mandi,Mandi,Himachal Pradesh,31.711561,76.927209,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_138,Kharar Civil Hospital Blood Bank,Kharar,S.A.S Nagar (Mohali),Punjab,30.752837,76.632796,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_139,"Fortis Hospital Mohali, Blood Bank",Mohali,S.A.S Nagar (Mohali),Punjab,30.694086,76.730141,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_140,"Doon Hospital, District Hospital Blood Bank ",Dehradun,Dehradun,Uttarakhand,30.318779,78.042188,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_141,Rotary and Blood Bank Society Resource Centre,Chandigarh,Chandigarh,Chandigarh,30.74211,76.755138,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_142,Rohru Civil Hospital Blood Bank ,Rohru,Shimla,Himachal Pradesh,31.201285,77.752272,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_143,Jijau Mahila Sevabhavi Sansthan Nashik Blood Bank and Transfusion Research institute Blood Bank,Nashik,Nashik,Maharashtra,19.990656,73.775241,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_144,Silver Oaks Hospital Blood Bank,Mohali,S.A.S Nagar (Mohali),Punjab,30.692232,76.733098,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_145,Kamla Nehru Hospital Blood Bank,Shimla,Shimla,Himachal Pradesh,31.096648,77.175267,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_146,Maharishi Markendeshwar Medical College and Hospital Blood Bank,Lado,Solan,Himachal Pradesh,30.8713445,77.0863049,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_147,General Hospital Blood Bank Ambala City ,Ambala City,Ambala,Haryana,30.378711,76.779636,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_148,HMG District Hospital Blood Bank Haridwar,Haridwar,Haridwar,Uttarakhand,29.951147,78.161657,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_149,Central Hospital Blood Bank,Thane,Thane,Maharashtra,19.229578,73.165135,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_150,Gian Sagar Medical College and Hospital Blood Bank,Patiala,Patiala,Punjab,30.528959,76.671462,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_151,Indira Gandhi Medical College Blood Bank Shimla,Shimla,Shimla,Himachal Pradesh,31.1071605,77.1831203,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_152,MM Institute of Medical Sciences and Research Blood Bank,Ambala,Ambala,Haryana,30.252282,77.049488,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_153,Civil Hospital Blood Bank Palampur,Palampur,Kangra,Himachal Pradesh,32.107726,76.534876,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_154,IMA Blood Bank of Uttarakhand,Dehradun,Dehradun,Uttarakhand,30.334225,78.017667,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_155,Hamirpur Regional Hospital Blood bank,Hamirpur,Hamirpur,Himachal Pradesh,31.679905,76.527416,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_156,Deen Dayal Updhayay Hospital Blood Bank,Shimla,Shimla,Himachal Pradesh,31.103536,77.17218,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_157,Nahan Regional Hospital Blood Bank ,Nahan,Sirmaur,Himachal Pradesh,30.559933,77.295483,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_158, Dharamshala Zonal Hospital Blood Bank,Dharamshala,Kangra,Himachal Pradesh,32.2129086,76.3194044,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_159,Rajpura Civil Hospital Blood Bank,Rajpura Town,Patiala,Punjab,30.478441,76.584065,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_160,Sri Guru Harkrishan Sahib Charitable Eye Hospital Trust Blood Bank,Mohali,S.A.S Nagar (Mohali),Punjab,30.69336,76.698763,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_161,Kurukshetra Blood Bank,Kurukshetra,Kurukshetra,Haryana,29.970016,76.838528,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_162,Sainik Hospital Blood Bank,Roorkee,Haridwar,Uttarakhand,29.854008,77.886842,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_163,MLGH Trauma Centre Yamuna Nagar Blood Bank ,Yamunanagar,Yamunanagar,Haryana,30.1442,77.303543,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_164,Daman Raktadan Kendra,Daman,Daman,Daman and Diu,20.433246,72.831276,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_165,District Hospital Blood Bank,Gonda,Gonda,Uttar Pradesh,27.409813,82.192774,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_166,SMBT Institute of Medical Science and Research Centre - Blood Bank and Component,Nashik,Nashik,Maharashtra,19.76062,73.769851,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_167,Pravara Medical Trust Blood Bank - Pravara Rural Hospital and Medical Dental College Loni (BK),Ahmednagar,Ahmednagar,Maharashtra,19.578952,74.456127,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_168,Ansar Blood Bank,Nashik,Nashik,Maharashtra,20.552043,74.532641,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_169,Satyashanti Blood Bank,Yavatmal,Yavatmal,Maharashtra,19.910776,77.569957,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_170,Civil Surgeon District General Hospital Blood Bank,Buldhana,Buldhana,Maharashtra,20.533583,76.187482,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_171,Valsad Raktdan Kendra,VALSAD,Valsad,Gujarat,20.609737,72.929097,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_172,Rotary Blood Bank - Rahuri Charitable Trust,Ahmednagar,Ahmednagar,Maharashtra,19.419633,74.65553,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_173,Malegaon Blood Bank,Malegaon,Nashik,Maharashtra,20.55474,74.524396,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_174,Samta Blood Bank,Nashik,Nashik,Maharashtra,19.984791,73.782607,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_175,Civil Surgeon General Hospital Blood Bank,Jalna,Jalna,Maharashtra,19.84031,75.888795,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_176,Shri Sainath Blood Bank,Ahmednagar,Ahmednagar,Maharashtra,19.763137,74.47058,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_177,Sau Kantadevi Dale Blood Bank,Washim,Washim,Maharashtra,20.105396,77.143122,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_178,Kanthak Sevabhavi Sanstha - New Life Blood  Bank,Parbhani,Parbhani,Maharashtra,19.273124,76.782625,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_179,Gokuldas Hospital Blood Bank,Indore,Indore,Madhya Pradesh,22.716411,75.8760433,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_180,Civil Surgeon - District General Hospital Blood Bank,Hingoli,Hingoli,Maharashtra,19.721787,77.154487,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_181,Jeevandhara Buldana Urban Blood Bank,Buldana,Buldhana,Maharashtra,20.532707,76.180604,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_182,Kalyan Dombivali Municipal Corporation Sponsored Nandakishore Education Society Arpan Blood Bank,Thane,Thane,Maharashtra,19.244366,73.122511,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_183,Navjivan Blood Bank and Lab,Mumbai,Mumbai,Maharashtra,19.23024,72.852643,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_184,Mahatma Gandhi Mishan (MGM) Hospital Blood Bank,Aurangabad,Aurangabad,Maharashtra,19.877896,75.354519,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_185,Smt. Puriben Popat Lakha Blood Bank,Vapi,Valsad,Gujarat,20.373994,72.904781,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_186,Mira Bhayandar Municipal Corporation Rajeev Gandhi Blood Bank,Thane,Thane,Maharashtra,19.274233,72.861175,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_187,NDMVPS Medical College and Hospital Blood Bank,Nashik,Nashik,Maharashtra,20.037363,73.852998,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_188,Seva Blood Bank,MALEGAON,Nashik,Maharashtra,20.552689,74.516643,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_189,District Joint Hospital,Sonbhadra,Sonbhadra,Uttar Pradesh,24.646173,83.058614,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_190,Lokmanya Blood Bank,Aurangabad,Aurangabad,Maharashtra,19.872123,75.323251,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_191,General Hospital and GMERS Medical College Blood Bank,Valsad,Valsad,Gujarat,20.59404,72.922063,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_192,Sanjeevani Blood Bank Kopargaon,Ahmednagar,Ahmednagar,Maharashtra,19.88042,74.470873,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
official_193,SBPP Cooperative Bank Foundation Blood Bank,Pardi,Valsad,Gujarat,20.516862,72.951211,Esri India Blood Bank Directory 2017 (MoHFW/data.gov.in),2026-08-19T17:39:10.719610+00:00,2017 (historical; not live availability)
